identity_id,first_name,last_name,middle_name,dob,ssn,phone,email,street_address,city,state,zip_code,gender,created_date,source_system,full_name,full_address,age,phone_formatted,ssn_masked,income_bracket,employment_status,marital_status
f9fabb9b-2c84-4aa4-8169-8c40b3000a76,Christina,Sawyer,,1951-07-09,522-38-5728,(720) 453-1100,kayla68@example.net,558 Barbara Spurs Suite 964,Fort Collins,CO,80204,M,2024-07-17,HEALTH_DEPT,Christina  Sawyer,"558 Barbara Spurs Suite 964, Fort Collins, CO 80204",74,(720) 453-1100,***-**-5728,High,Retired,Married
22867a2f-ddd8-4fc7-a5c9-66249718fc40,David,Cruz,Victoria,1958-12-17,664-61-5715,(970) 636-3588,john30@example.net,70369 Love Crossing,Fort Collins,CO,80218,M,2025-06-21,HEALTH_DEPT,David Victoria Cruz,"70369 Love Crossing, Fort Collins, CO 80218",67,(970) 636-3588,***-**-5715,Low,Employed,Single
d423b796-0b13-485c-952e-a9b0736cd0da,Douglas,Holder,,2004-04-14,295-91-4549,(303) 595-2833,wrightcathy@example.org,66146 Thomas Union Suite 404,Loveland,CO,80237,Other,2025-06-15,VOTER_REG,Douglas  Holder,"66146 Thomas Union Suite 404, Loveland, CO 80237",21,(303) 595-2833,***-**-4549,Low,Student,Married
07cb1325-e94a-44d1-9b8b-524a7b59f71d,Stephanie,Moore,,1961-08-30,941-43-7141,(303) 266-9174,warrenbrandi@example.net,862 Charles Islands Suite 257,Arvada,CO,80232,F,2023-11-15,DMV,Stephanie  Moore,"862 Charles Islands Suite 257, Arvada, CO 80232",64,(303) 266-9174,***-**-7141,Medium,Employed,Married
20555d50-9df5-4020-9528-575912641566,Carolyn,Anderson,,1961-04-17,435-47-8297,(303) 957-3520,brittanyblair@example.net,3154 Knox Cape Apt. 561,Greeley,CO,80209,F,2024-09-29,HEALTH_DEPT,Carolyn  Anderson,"3154 Knox Cape Apt. 561, Greeley, CO 80209",64,(303) 957-3520,***-**-8297,Very High,Employed,Single
31395438-825a-4f21-8993-8e2d1c3a570a,Nathan,Butler,,1974-08-20,822-43-3505,(970) 667-9489,mike44@example.org,1290 Mullins Divide,Grand Junction,CO,80028,M,2024-11-04,DMV,Nathan  Butler,"1290 Mullins Divide, Grand Junction, CO 80028",51,(970) 667-9489,***-**-3505,High,Employed,Married
448b2d7c-1c7e-4b0c-b944-39a53aec9d46,Tiffany,Hernandez,,1976-04-15,830-11-9448,(970) 837-5169,jrichmond@example.net,66233 Lindsay Corner,Loveland,CO,80103,F,2024-03-01,VOTER_REG,Tiffany  Hernandez,"66233 Lindsay Corner, Loveland, CO 80103",49,(970) 837-5169,***-**-9448,Very High,Retired,Widowed
a6b2b2fc-11de-475a-a932-010a47f83619,Gilbert,Foster,Douglas,1952-01-11,762-41-9398,(720) 935-1192,robertaromero@example.org,5816 Lauren Prairie Suite 893,Parker,CO,80221,M,2025-02-21,HEALTH_DEPT,Gilbert Douglas Foster,"5816 Lauren Prairie Suite 893, Parker, CO 80221",73,(720) 935-1192,***-**-9398,Very High,Retired,Married
440b1375-954d-464c-9f20-4a32db44cc4b,Chase,Brewer,Dustin,1989-10-25,299-89-3844,(720) 659-6701,margaret77@example.com,101 Gerald Creek,Pueblo,CO,80230,F,2024-04-18,TAX_DEPT,Chase Dustin Brewer,"101 Gerald Creek, Pueblo, CO 80230",36,(720) 659-6701,***-**-3844,Very High,Employed,Widowed
c4a70492-c338-412b-88ff-33c4a4fa0733,Julia,Jenkins,,1946-03-28,989-31-4227,(303) 371-3098,melissa66@example.net,08085 Sarah Fords Suite 329,Loveland,CO,80220,M,2025-08-20,HEALTH_DEPT,Julia  Jenkins,"08085 Sarah Fords Suite 329, Loveland, CO 80220",79,(303) 371-3098,***-**-4227,Low,Retired,Single
8dce836d-b0cc-4080-8cd9-34e75ffba0ae,Troy,Morrison,Christopher,1947-01-21,380-84-1245,(720) 873-1779,danielgregory@example.org,6275 Chandler Garden Suite 430,Longmont,CO,80030,Other,2024-07-06,SOCIAL_SERVICES,Troy Christopher Morrison,"6275 Chandler Garden Suite 430, Longmont, CO 80030",78,(720) 873-1779,***-**-1245,Very High,Employed,Single
7935a542-3323-45a1-b41b-9798ecbf4eef,Mary,Mckee,Mark,1984-03-29,623-74-4303,(720) 900-4084,colleenharris@example.net,1411 Cole Crest,Lakewood,CO,80236,F,2024-08-18,DMV,Mary Mark Mckee,"1411 Cole Crest, Lakewood, CO 80236",41,(720) 900-4084,***-**-4303,High,Student,Divorced
7304338e-935d-46de-a288-7000589f59eb,Laura,Brown,,1994-06-28,129-50-6886,(303) 354-1144,pwells@example.org,77403 Fowler Fork,Longmont,CO,80233,Other,2024-05-16,HEALTH_DEPT,Laura  Brown,"77403 Fowler Fork, Longmont, CO 80233",31,(303) 354-1144,***-**-6886,Medium,Student,Widowed
3207e6be-44ef-4547-bba6-fcce2ee53f47,Garrett,Campbell,,2005-04-04,475-17-4235,(303) 652-9056,murraysavannah@example.com,6292 Bryan Drives Apt. 288,Greeley,CO,80234,Other,2025-06-10,DMV,Garrett  Campbell,"6292 Bryan Drives Apt. 288, Greeley, CO 80234",20,(303) 652-9056,***-**-4235,High,Unemployed,Divorced
d964fb73-7efe-4b3b-9867-72bf7ceb938d,Cynthia,Mcdonald,,2001-01-10,418-44-3992,(720) 977-2216,vincent39@example.com,57440 Wright Drive,Lakewood,CO,80030,M,2024-02-27,SOCIAL_SERVICES,Cynthia  Mcdonald,"57440 Wright Drive, Lakewood, CO 80030",24,(720) 977-2216,***-**-3992,Low,Employed,Widowed
cb5d5d29-7122-412d-8a98-e1dd2872b34d,Carl,Nguyen,,1979-06-30,973-80-7819,(303) 578-4863,larsenzachary@example.com,458 Chambers Alley,Pueblo,CO,80220,F,2024-10-25,HEALTH_DEPT,Carl  Nguyen,"458 Chambers Alley, Pueblo, CO 80220",46,(303) 578-4863,***-**-7819,Medium,Unemployed,Married
693e3e3d-1807-4eec-a057-8d7eb053871a,Justin,Hill,,1992-09-14,731-57-9653,(970) 469-8118,vwhitney@example.net,150 Erickson Via Apt. 644,Castle Rock,CO,80227,F,2024-02-28,HEALTH_DEPT,Justin  Hill,"150 Erickson Via Apt. 644, Castle Rock, CO 80227",33,(970) 469-8118,***-**-9653,Medium,Retired,Single
c7bfcb5c-6c29-4e37-b8e0-9235a0553414,Chelsea,Anthony,,2006-03-15,898-51-5922,(720) 444-8543,angelabowen@example.net,982 Baxter Stream Apt. 761,Denver,CO,80226,F,2025-07-28,TAX_DEPT,Chelsea  Anthony,"982 Baxter Stream Apt. 761, Denver, CO 80226",19,(720) 444-8543,***-**-5922,High,Employed,Widowed
1613cd06-a09a-46ce-afc0-6adefefb88a8,Sonia,Turner,,1944-01-01,142-74-4423,(720) 203-9111,jillianbowers@example.org,5584 Kyle Green,Greeley,CO,80104,M,2024-07-07,TAX_DEPT,Sonia  Turner,"5584 Kyle Green, Greeley, CO 80104",81,(720) 203-9111,***-**-4423,High,Unemployed,Widowed
ba3b2ffa-237a-4328-9dac-5925e64aaa3f,Rachel,Barrett,,1987-09-30,369-54-3891,(303) 879-9604,garrett63@example.com,574 Andrew Parkway,Castle Rock,CO,80211,Other,2025-07-17,SOCIAL_SERVICES,Rachel  Barrett,"574 Andrew Parkway, Castle Rock, CO 80211",38,(303) 879-9604,***-**-3891,High,Unemployed,Married
2fa0bff2-bea0-486c-bf3b-2418518a2b51,Danielle,Morris,,2004-09-10,534-42-5077,(303) 859-6106,shawnromero@example.net,0200 Parker Roads Suite 595,Arvada,CO,80230,Other,2024-03-27,DMV,Danielle  Morris,"0200 Parker Roads Suite 595, Arvada, CO 80230",21,(303) 859-6106,***-**-5077,Very High,Student,Widowed
8508e218-eb2b-476f-b58e-ec8cc6af754c,Lisa,Manning,,1955-04-23,735-22-2389,(970) 537-3659,fbeck@example.net,727 Taylor Motorway Suite 683,Broomfield,CO,80021,F,2024-10-06,VOTER_REG,Lisa  Manning,"727 Taylor Motorway Suite 683, Broomfield, CO 80021",70,(970) 537-3659,***-**-2389,Low,Employed,Married
015f123c-0ffa-4767-a50b-5efad4f8c84a,Kevin,Hurley,,1983-12-08,749-15-3441,(720) 681-3256,hutchinsonmichael@example.net,32568 Christine Inlet,Colorado Springs,CO,80019,F,2025-08-24,HEALTH_DEPT,Kevin  Hurley,"32568 Christine Inlet, Colorado Springs, CO 80019",42,(720) 681-3256,***-**-3441,Medium,Unemployed,Single
b9b79f0f-b3c6-46a3-a75e-445ec76aeb06,Sherri,Alexander,Samantha,1937-12-25,343-85-9047,(720) 574-8930,cervantespatrick@example.org,690 Joshua Alley Suite 631,Boulder,CO,80205,Other,2025-08-11,SOCIAL_SERVICES,Sherri Samantha Alexander,"690 Joshua Alley Suite 631, Boulder, CO 80205",88,(720) 574-8930,***-**-9047,Medium,Student,Widowed
61b1064a-6e2a-4dcf-972a-aabd2fb901ea,Carol,Logan,,2004-04-04,344-53-5157,(970) 296-1726,james69@example.com,55322 Aguilar Spring,Denver,CO,80220,M,2024-02-15,VOTER_REG,Carol  Logan,"55322 Aguilar Spring, Denver, CO 80220",21,(970) 296-1726,***-**-5157,High,Employed,Widowed
f1a6fc6e-5a7c-4501-91b0-152536d7963c,Jessica,Hart,,1983-11-08,453-21-5540,(970) 568-2104,michael54@example.org,35165 Wilson Street,Greeley,CO,80232,Other,2023-11-17,HEALTH_DEPT,Jessica  Hart,"35165 Wilson Street, Greeley, CO 80232",42,(970) 568-2104,***-**-5540,High,Retired,Single
5b090b54-cf4e-4a30-8656-00e3cc3c3894,Teresa,Barnes,,1956-12-13,800-50-9557,(970) 484-8889,ysoto@example.com,9703 Jason Inlet,Westminster,CO,80206,M,2025-02-08,VOTER_REG,Teresa  Barnes,"9703 Jason Inlet, Westminster, CO 80206",69,(970) 484-8889,***-**-9557,Very High,Unemployed,Widowed
9be0a182-2f8b-48b0-b7cf-898e914c52aa,Joseph,Cortez,,1942-07-27,146-67-4318,(720) 308-6111,leescott@example.com,9191 Cox Viaduct Apt. 729,Longmont,CO,80027,Other,2024-09-11,HEALTH_DEPT,Joseph  Cortez,"9191 Cox Viaduct Apt. 729, Longmont, CO 80027",83,(720) 308-6111,***-**-4318,Medium,Employed,Divorced
da93b935-7b04-4879-a893-5a27ee7e87c0,Cameron,Gibson,Bobby,1981-12-29,816-33-8838,(720) 300-7608,nschmidt@example.net,6308 Cannon Cove,Longmont,CO,80027,Other,2024-01-04,HEALTH_DEPT,Cameron Bobby Gibson,"6308 Cannon Cove, Longmont, CO 80027",44,(720) 300-7608,***-**-8838,Low,Unemployed,Single
8fb6a93e-3761-4c56-bfb7-9b6b738b1069,James,Brandt,Michael,1978-05-16,338-40-1001,(970) 709-3202,hhatfield@example.org,42693 Gerald Plaza,Lakewood,CO,80102,M,2025-06-10,TAX_DEPT,James Michael Brandt,"42693 Gerald Plaza, Lakewood, CO 80102",47,(970) 709-3202,***-**-1001,Very High,Student,Single
da61cf11-b2ae-49ee-b193-57a734a492ed,Mary,Keller,,1981-09-20,815-91-4462,(720) 583-4603,qdeleon@example.com,246 Chang Meadows Suite 874,Colorado Springs,CO,80016,F,2025-03-06,HEALTH_DEPT,Mary  Keller,"246 Chang Meadows Suite 874, Colorado Springs, CO 80016",44,(720) 583-4603,***-**-4462,Medium,Retired,Divorced
a99f5588-bb3c-481b-bf0a-a574be0a694a,Martha,Moran,,1936-06-29,101-88-3363,(720) 363-5152,qterry@example.net,60242 Dixon Squares,Boulder,CO,80225,M,2025-07-02,DMV,Martha  Moran,"60242 Dixon Squares, Boulder, CO 80225",89,(720) 363-5152,***-**-3363,Medium,Employed,Single
5ab45f5d-b6d9-4089-95ce-0455626aa004,Gregory,Long,,1946-10-27,347-64-4957,(720) 769-8765,xlara@example.net,35310 Jones Grove Apt. 990,Westminster,CO,80015,F,2024-06-16,SOCIAL_SERVICES,Gregory  Long,"35310 Jones Grove Apt. 990, Westminster, CO 80015",79,(720) 769-8765,***-**-4957,Medium,Unemployed,Widowed
d9b0e9bf-d56d-45d7-9805-a84f77235978,Nicole,Williams,,1998-04-05,858-24-2295,(970) 676-9656,butlerdonald@example.org,8618 Hughes Green,Broomfield,CO,80105,M,2024-10-31,VOTER_REG,Nicole  Williams,"8618 Hughes Green, Broomfield, CO 80105",27,(970) 676-9656,***-**-2295,Very High,Student,Widowed
f7df0d82-54d8-453e-9d0d-bb3cb0abe6f3,Valerie,Higgins,,1959-11-28,139-88-5030,(303) 846-3053,william33@example.net,631 Renee Cape,Castle Rock,CO,80223,M,2024-02-19,VOTER_REG,Valerie  Higgins,"631 Renee Cape, Castle Rock, CO 80223",66,(303) 846-3053,***-**-5030,Low,Student,Widowed
14c6a0df-0fab-4423-bf7a-05a5f6f0a002,Amy,Browning,Sarah,2007-03-12,181-67-3831,(970) 392-6681,vgonzalez@example.net,774 Greer Trafficway Suite 172,Denver,CO,80018,Other,2024-10-05,SOCIAL_SERVICES,Amy Sarah Browning,"774 Greer Trafficway Suite 172, Denver, CO 80018",18,(970) 392-6681,***-**-3831,Very High,Retired,Divorced
af7cd365-db88-4d74-8abe-eeacd1748513,Cynthia,Reid,Joann,1993-01-30,482-63-6387,(970) 966-1205,xnguyen@example.net,37826 Richardson Valleys Suite 529,Thornton,CO,80014,M,2024-07-25,DMV,Cynthia Joann Reid,"37826 Richardson Valleys Suite 529, Thornton, CO 80014",32,(970) 966-1205,***-**-6387,High,Employed,Divorced
10a4a0b3-f0cd-419e-a1e2-c4a68d05c153,Mary,May,,1981-09-23,973-87-8293,(303) 613-8536,phamangela@example.org,3381 Higgins Meadow Suite 400,Arvada,CO,80209,Other,2023-12-02,HEALTH_DEPT,Mary  May,"3381 Higgins Meadow Suite 400, Arvada, CO 80209",44,(303) 613-8536,***-**-8293,High,Employed,Married
ef1f61d2-2565-48b2-b0de-103387ab8e9b,Kelly,Mcdonald,Michael,1996-06-19,364-19-1423,(720) 858-3039,pconley@example.org,704 Lindsay Corner Apt. 594,Grand Junction,CO,80204,F,2025-06-07,HEALTH_DEPT,Kelly Michael Mcdonald,"704 Lindsay Corner Apt. 594, Grand Junction, CO 80204",29,(720) 858-3039,***-**-1423,High,Unemployed,Single
7394cde6-5061-410e-96dd-49f2126def31,Timothy,Hughes,,1965-11-21,244-25-2878,(720) 307-1599,michaelanthony@example.org,879 Griffin Stravenue Suite 473,Grand Junction,CO,80031,M,2024-01-24,HEALTH_DEPT,Timothy  Hughes,"879 Griffin Stravenue Suite 473, Grand Junction, CO 80031",60,(720) 307-1599,***-**-2878,Low,Unemployed,Married
43c00138-86f8-4d4f-84cc-63317ae5e4da,Julie,Nguyen,,1937-09-04,282-48-9861,(303) 343-2946,xpeterson@example.org,1193 Wolf Key,Aurora,CO,80237,M,2024-06-24,TAX_DEPT,Julie  Nguyen,"1193 Wolf Key, Aurora, CO 80237",88,(303) 343-2946,***-**-9861,Medium,Student,Single
d2272712-aef4-4055-9180-8faca8ae5649,John,Lamb,Michael,1943-07-05,455-34-2911,(720) 633-1804,karengonzalez@example.com,192 Pennington Hills Apt. 172,Lakewood,CO,80209,Other,2024-02-26,VOTER_REG,John Michael Lamb,"192 Pennington Hills Apt. 172, Lakewood, CO 80209",82,(720) 633-1804,***-**-2911,High,Employed,Single
3099bc84-7ddb-4232-99bc-8bc6573c15b8,Megan,Lester,Ann,1937-05-15,255-20-9872,(970) 279-3958,taylorjohn@example.com,39692 Johnson Walks,Centennial,CO,80238,M,2024-07-02,VOTER_REG,Megan Ann Lester,"39692 Johnson Walks, Centennial, CO 80238",88,(970) 279-3958,***-**-9872,High,Employed,Widowed
3c360ac0-2034-478b-bfee-c14570e34498,Kelsey,Roberts,,1975-08-13,528-17-2525,(303) 261-6588,rachel07@example.net,546 Clark Course Apt. 313,Greeley,CO,80209,F,2025-04-21,DMV,Kelsey  Roberts,"546 Clark Course Apt. 313, Greeley, CO 80209",50,(303) 261-6588,***-**-2525,Very High,Retired,Widowed
07752928-2178-419b-b187-bdffe777be7d,Sheila,Lopez,,2005-06-25,980-21-6178,(970) 669-2235,davislisa@example.com,01131 Grant Islands,Grand Junction,CO,80033,Other,2024-12-02,VOTER_REG,Sheila  Lopez,"01131 Grant Islands, Grand Junction, CO 80033",20,(970) 669-2235,***-**-6178,Low,Student,Married
f0e5aa87-c544-4a47-8fa2-db0fa9c31a5e,Lee,Sampson,,1969-05-25,117-68-2841,(970) 976-5285,murphychristian@example.org,71139 Maria Course Apt. 921,Centennial,CO,80203,F,2024-08-24,HEALTH_DEPT,Lee  Sampson,"71139 Maria Course Apt. 921, Centennial, CO 80203",56,(970) 976-5285,***-**-2841,Medium,Unemployed,Married
dc8eae68-cc85-4927-a357-21fac82402c3,Benjamin,Lopez,John,1980-02-12,542-70-4818,(720) 718-8622,gbryant@example.org,30716 Mullins Squares,Denver,CO,80218,F,2024-06-12,SOCIAL_SERVICES,Benjamin John Lopez,"30716 Mullins Squares, Denver, CO 80218",45,(720) 718-8622,***-**-4818,High,Retired,Married
d9ee788f-73e0-44bb-8b02-9ee73d6c729c,Teresa,Padilla,,1987-11-13,618-70-1889,(720) 284-5333,amylopez@example.org,097 Gonzalez Trafficway,Centennial,CO,80207,F,2023-11-09,VOTER_REG,Teresa  Padilla,"097 Gonzalez Trafficway, Centennial, CO 80207",38,(720) 284-5333,***-**-1889,Low,Employed,Divorced
341eb85e-76f0-4722-9af3-05f624c29d91,Angela,Rodriguez,,2000-09-23,972-58-1305,(720) 589-8933,john63@example.net,85188 Raymond Street,Pueblo,CO,80210,Other,2024-08-29,VOTER_REG,Angela  Rodriguez,"85188 Raymond Street, Pueblo, CO 80210",25,(720) 589-8933,***-**-1305,Very High,Retired,Single
24774d09-8eec-46c4-a10a-add9b77ccbe5,Katrina,Nelson,Nicole,1979-09-10,600-58-6123,(970) 527-8648,olucas@example.org,61974 Matthew Ford,Westminster,CO,80231,Other,2023-11-06,TAX_DEPT,Katrina Nicole Nelson,"61974 Matthew Ford, Westminster, CO 80231",46,(970) 527-8648,***-**-6123,Very High,Employed,Divorced
640314af-221f-487a-945e-6fb2346a4080,Betty,Waters,,1952-10-17,473-64-5339,(970) 435-8270,amandalewis@example.com,324 Erika Harbors,Colorado Springs,CO,80016,Other,2025-06-07,HEALTH_DEPT,Betty  Waters,"324 Erika Harbors, Colorado Springs, CO 80016",73,(970) 435-8270,***-**-5339,High,Student,Single
f7da6107-3df3-4633-aced-62d8f8121579,Tracy,Garza,,1936-07-07,924-32-3963,(970) 372-6907,andrea10@example.net,3186 Melissa Meadow,Castle Rock,CO,80019,F,2025-07-30,SOCIAL_SERVICES,Tracy  Garza,"3186 Melissa Meadow, Castle Rock, CO 80019",89,(970) 372-6907,***-**-3963,Very High,Employed,Divorced
e561d7e2-fc48-4664-b84c-39d1be255d51,John,Santiago,,1939-05-25,533-37-4169,(303) 402-8847,jacoballen@example.com,7992 Anthony Manor,Fort Collins,CO,80226,Other,2024-03-23,DMV,John  Santiago,"7992 Anthony Manor, Fort Collins, CO 80226",86,(303) 402-8847,***-**-4169,Low,Unemployed,Single
2dff29b2-7109-4453-be62-f58b9aa2238d,Karen,Gonzales,Henry,1973-02-22,352-98-1226,(720) 516-9644,alan07@example.org,7772 Morgan Bridge,Parker,CO,80227,Other,2025-06-26,VOTER_REG,Karen Henry Gonzales,"7772 Morgan Bridge, Parker, CO 80227",52,(720) 516-9644,***-**-1226,Very High,Unemployed,Widowed
47a4d303-cd79-4004-8d7d-cdcd3a052e60,James,Rojas,,2006-06-17,440-18-5213,(970) 918-3555,buckleyalicia@example.net,62230 Nathan Forge Apt. 322,Longmont,CO,80024,Other,2024-01-30,SOCIAL_SERVICES,James  Rojas,"62230 Nathan Forge Apt. 322, Longmont, CO 80024",19,(970) 918-3555,***-**-5213,High,Unemployed,Widowed
eb5bb7e5-beae-4714-964c-6df0f15830e5,Cheryl,Wade,,1977-12-09,506-26-8505,(970) 795-9008,maryallen@example.com,977 Christopher Trail,Longmont,CO,80018,M,2025-08-23,TAX_DEPT,Cheryl  Wade,"977 Christopher Trail, Longmont, CO 80018",48,(970) 795-9008,***-**-8505,High,Employed,Single
fb34b720-850f-473b-8f11-b63d9524cdb7,Rodney,Russell,,2003-09-05,326-72-5868,(970) 377-4649,eaustin@example.org,091 Stuart Landing,Littleton,CO,80232,M,2024-07-21,DMV,Rodney  Russell,"091 Stuart Landing, Littleton, CO 80232",22,(970) 377-4649,***-**-5868,High,Employed,Divorced
f7727a25-066e-4d91-9db0-70a277535bc0,Debra,Rogers,,1983-09-04,511-38-5910,(720) 401-6692,riveraamy@example.org,1841 Vargas Loop Apt. 089,Centennial,CO,80027,M,2024-04-19,TAX_DEPT,Debra  Rogers,"1841 Vargas Loop Apt. 089, Centennial, CO 80027",42,(720) 401-6692,***-**-5910,Low,Retired,Widowed
1fa46f2f-df94-4b0b-be08-498aaa8281d3,Zachary,Patterson,,1968-04-29,444-37-6022,(970) 300-8763,edwardstewart@example.net,69879 Lance Squares,Denver,CO,80031,Other,2025-06-09,SOCIAL_SERVICES,Zachary  Patterson,"69879 Lance Squares, Denver, CO 80031",57,(970) 300-8763,***-**-6022,Medium,Student,Married
957291a7-8a15-4c2b-a742-ee835c6b042f,Michael,Turner,Mary,1994-06-30,266-44-6584,(303) 655-8988,james70@example.net,49851 Davis Row Apt. 748,Westminster,CO,80033,F,2025-02-14,TAX_DEPT,Michael Mary Turner,"49851 Davis Row Apt. 748, Westminster, CO 80033",31,(303) 655-8988,***-**-6584,Very High,Retired,Divorced
83339f26-8540-426d-93ba-91008874e780,Tony,Guzman,,1953-02-11,737-38-7670,(720) 392-6333,gmeyer@example.net,69549 Gregory Lane,Westminster,CO,80234,Other,2024-04-22,VOTER_REG,Tony  Guzman,"69549 Gregory Lane, Westminster, CO 80234",72,(720) 392-6333,***-**-7670,Medium,Student,Widowed
0d4ab3f9-fc49-4dc5-9d80-3b5cb20584c9,Gloria,Cervantes,Ricardo,2005-10-16,783-62-1245,(720) 575-6457,nealdaniel@example.com,273 Marcus Union,Broomfield,CO,80024,F,2024-08-06,TAX_DEPT,Gloria Ricardo Cervantes,"273 Marcus Union, Broomfield, CO 80024",20,(720) 575-6457,***-**-1245,High,Student,Widowed
fbf170dc-0f43-4b35-a1af-acbd8a0508dc,Scott,Russell,,2007-03-10,344-86-7627,(303) 347-4209,melissaolson@example.org,4405 Collins Streets,Littleton,CO,80033,M,2024-08-06,HEALTH_DEPT,Scott  Russell,"4405 Collins Streets, Littleton, CO 80033",18,(303) 347-4209,***-**-7627,Low,Student,Married
13f8f2fa-cb6f-45d7-93db-4b7a341aa647,Todd,Jones,,1991-01-20,584-30-6486,(720) 290-2437,richardsandres@example.net,92260 Cheryl Forge Suite 406,Pueblo,CO,80219,M,2024-08-07,HEALTH_DEPT,Todd  Jones,"92260 Cheryl Forge Suite 406, Pueblo, CO 80219",34,(720) 290-2437,***-**-6486,Very High,Retired,Divorced
06bfe7d1-fc23-4ec4-b7e4-e843dc6ad9f8,Sean,Barnes,,1996-10-10,471-10-9550,(970) 295-3833,vyoung@example.net,9394 Lewis Ports Suite 554,Aurora,CO,80104,M,2025-08-12,SOCIAL_SERVICES,Sean  Barnes,"9394 Lewis Ports Suite 554, Aurora, CO 80104",29,(970) 295-3833,***-**-9550,Very High,Unemployed,Divorced
b9ec0aa7-f92c-4b7a-b861-10ce589e903f,Susan,Mcmahon,,1957-12-04,646-53-6888,(720) 278-5399,wsmith@example.org,146 Alvarado Cape Suite 434,Lakewood,CO,80219,F,2024-03-20,VOTER_REG,Susan  Mcmahon,"146 Alvarado Cape Suite 434, Lakewood, CO 80219",68,(720) 278-5399,***-**-6888,Medium,Student,Single
b8a35fb8-8557-413d-b293-949e62dd6555,Tina,Alexander,,1978-05-20,761-69-8294,(970) 909-2426,bakeramber@example.com,9350 Anthony Gateway,Commerce City,CO,80206,F,2025-02-06,TAX_DEPT,Tina  Alexander,"9350 Anthony Gateway, Commerce City, CO 80206",47,(970) 909-2426,***-**-8294,Low,Student,Widowed
aa8c4f20-07c3-471e-95ef-33e3c5f85038,Alexander,Carlson,,1973-07-31,724-45-9162,(970) 757-6671,trujillohannah@example.net,15137 Paul Run Apt. 896,Westminster,CO,80209,Other,2025-02-10,SOCIAL_SERVICES,Alexander  Carlson,"15137 Paul Run Apt. 896, Westminster, CO 80209",52,(970) 757-6671,***-**-9162,Very High,Student,Married
d1527359-61cc-47b4-9421-37b3b8987ece,Amber,Walker,,1973-11-27,999-94-8979,(303) 652-5111,meganyoung@example.org,6512 Gregory Street,Commerce City,CO,80024,F,2024-06-12,VOTER_REG,Amber  Walker,"6512 Gregory Street, Commerce City, CO 80024",52,(303) 652-5111,***-**-8979,Low,Employed,Divorced
a6fea6c8-b404-40b7-95ca-a460dfe427fc,Melissa,Aguirre,,1997-01-14,177-70-2661,(720) 945-9045,paul22@example.org,468 Darlene Lodge Apt. 193,Broomfield,CO,80028,F,2024-03-05,DMV,Melissa  Aguirre,"468 Darlene Lodge Apt. 193, Broomfield, CO 80028",28,(720) 945-9045,***-**-2661,Very High,Employed,Married
e89ef9ad-9999-4158-b447-22ce35a18ebc,Michael,Rice,Andrew,1939-12-11,283-94-8377,(303) 676-6740,ohayes@example.com,705 Oconnor River,Parker,CO,80237,F,2024-02-19,TAX_DEPT,Michael Andrew Rice,"705 Oconnor River, Parker, CO 80237",86,(303) 676-6740,***-**-8377,Very High,Employed,Single
df46f673-5108-4390-8960-eace5377446f,Grant,Robbins,Martin,1939-03-06,682-62-2650,(303) 278-5146,ifarrell@example.net,440 Ward Fork Apt. 572,Commerce City,CO,80218,Other,2024-10-20,SOCIAL_SERVICES,Grant Martin Robbins,"440 Ward Fork Apt. 572, Commerce City, CO 80218",86,(303) 278-5146,***-**-2650,Medium,Unemployed,Single
5ff872ef-88db-4942-9d3b-651c60eaa5f0,Joshua,Holt,,1951-08-10,523-67-4266,(970) 747-6795,walter23@example.com,10668 Sara Freeway Apt. 755,Aurora,CO,80226,F,2025-03-06,HEALTH_DEPT,Joshua  Holt,"10668 Sara Freeway Apt. 755, Aurora, CO 80226",74,(970) 747-6795,***-**-4266,Very High,Retired,Widowed
0e16066e-aa37-471a-88db-efe1d7962766,Brad,Lozano,Shelly,1952-03-01,187-19-5676,(720) 887-5306,madeline85@example.org,0633 Baker Plaza,Lakewood,CO,80107,F,2025-05-16,SOCIAL_SERVICES,Brad Shelly Lozano,"0633 Baker Plaza, Lakewood, CO 80107",73,(720) 887-5306,***-**-5676,Very High,Student,Married
ae80b2d9-f361-48ba-9ca6-82616a0693a5,Raymond,Glover,Kevin,2002-11-20,921-16-5033,(970) 499-2195,emily30@example.org,0073 Mitchell Rapids,Grand Junction,CO,80202,M,2023-11-07,DMV,Raymond Kevin Glover,"0073 Mitchell Rapids, Grand Junction, CO 80202",23,(970) 499-2195,***-**-5033,Very High,Employed,Married
bd5209dd-3b67-48f7-9e62-e05bb5ac4822,Kerri,Stewart,,2004-10-28,813-31-1618,(970) 718-6695,joshua65@example.net,5908 Stewart Loop Apt. 240,Commerce City,CO,80235,Other,2024-11-02,DMV,Kerri  Stewart,"5908 Stewart Loop Apt. 240, Commerce City, CO 80235",21,(970) 718-6695,***-**-1618,Medium,Employed,Divorced
f73349c2-0add-4666-abcc-789086d4c680,Brittany,Lewis,,1941-01-10,813-52-5540,(970) 544-7879,josebennett@example.com,5899 Pitts Avenue Apt. 375,Littleton,CO,80228,F,2025-01-19,TAX_DEPT,Brittany  Lewis,"5899 Pitts Avenue Apt. 375, Littleton, CO 80228",84,(970) 544-7879,***-**-5540,Very High,Employed,Widowed
